Date,Open,High,Low,Close,Adj Close,Volume
2019-10-16,1748.000000,1758.000000,1674.000000,1698.000000,1685.038452,9942
2019-10-17,1738.000000,1740.000000,1686.000000,1698.000000,1685.038452,6795
2019-10-18,1702.000000,1735.000000,1684.000000,1694.000000,1681.068848,6673
2019-10-21,1694.000000,1746.000000,1694.000000,1714.000000,1700.916260,17920
2019-10-22,1720.000000,1784.000000,1712.000000,1782.000000,1768.397217,88940
2019-10-23,1782.000000,1836.000000,1740.000000,1796.000000,1782.290283,108473
2019-10-24,1774.000000,1836.000000,1684.000000,1714.000000,1700.916260,41754
2019-10-25,1716.000000,1754.000000,1702.000000,1710.000000,1696.946777,5625
2019-10-28,1750.000000,1754.500000,1695.199951,1706.000000,1692.977295,67611
2019-10-29,1700.000000,1750.000000,1688.000000,1748.000000,1734.656738,62130
2019-10-30,1740.000000,1798.000000,1736.000000,1770.000000,1756.488770,29255
2019-10-31,1798.000000,1800.000000,1764.199951,1776.000000,1762.442993,11135
2019-11-01,1798.000000,1848.000000,1758.000000,1786.000000,1772.366699,13218
2019-11-04,1848.000000,1848.000000,1790.000000,1842.000000,1827.939209,217321
2019-11-05,1848.000000,1888.000000,1823.160034,1842.000000,1827.939209,15463
2019-11-06,1858.000000,1858.000000,1786.000000,1820.000000,1806.107178,56944
2019-11-07,1846.000000,1898.000000,1832.000000,1838.000000,1823.969727,58924
2019-11-08,1812.000000,1852.000000,1810.000000,1842.000000,1827.939209,58837
2019-11-11,1894.000000,1948.000000,1814.500000,1892.000000,1877.557495,79427
2019-11-12,1890.000000,1911.000000,1844.000000,1890.000000,1875.572876,15419
2019-11-13,1910.000000,1948.000000,1856.000000,1900.000000,1885.496460,27486
2019-11-14,1944.000000,1946.000000,1884.000000,1938.000000,1923.206299,100755
2019-11-15,1944.000000,1956.000000,1920.000000,1932.000000,1917.252197,68436
2019-11-18,1966.000000,1997.280029,1924.000000,1982.000000,1966.870483,38113
2019-11-19,1998.000000,2083.000000,1965.000000,2060.000000,2044.275146,85136
2019-11-20,2070.000000,2100.000000,2000.000000,2000.000000,1984.733032,147126
2019-11-21,2000.000000,2035.000000,1912.000000,1940.000000,1925.191162,44805
2019-11-22,1990.000000,2030.000000,1955.160034,1992.000000,1976.794189,93240
2019-11-25,2010.000000,2073.929932,1920.000000,2050.000000,2034.351440,13400
2019-11-26,2055.000000,2060.000000,1958.380005,2055.000000,2039.313232,36824
2019-11-27,2080.000000,2090.000000,2010.000000,2075.000000,2059.160400,72733
2019-11-28,2095.000000,2115.000000,2030.000000,2035.000000,2019.465942,10096
2019-11-29,2050.000000,2125.199951,1946.000000,2010.000000,1994.656738,14704
2019-12-02,2010.000000,2076.000000,1916.000000,1984.000000,1968.855225,15395
2019-12-03,1952.000000,2040.000000,1939.500000,1950.000000,1935.114746,8907
2019-12-04,1916.000000,2100.000000,1916.000000,2000.000000,1984.733032,16690
2019-12-05,1970.000000,2045.000000,1950.000000,1954.000000,1939.084229,18666
2019-12-06,1952.000000,2043.140015,1952.000000,1952.000000,1937.099487,8224
2019-12-09,2050.000000,2050.000000,1950.000000,1990.000000,1974.809448,10361
2019-12-10,1960.000000,1990.000000,1934.000000,1970.000000,1954.962036,36158
2019-12-11,1954.000000,1998.000000,1952.000000,1974.000000,1958.931641,11104
2019-12-12,1962.000000,2005.000000,1952.000000,1974.000000,1958.931641,3882
2019-12-13,2025.000000,2050.340088,1956.000000,1998.000000,1982.748413,62747
2019-12-16,2080.000000,2090.000000,1995.000000,2000.000000,1984.733032,11229
2019-12-17,2050.000000,2068.500000,1976.000000,2045.000000,2029.389526,9051
2019-12-18,2040.000000,2040.000000,1980.000000,2040.000000,2024.427734,73488
2019-12-19,2085.000000,2085.000000,1972.000000,2000.000000,1984.733032,106296
2019-12-20,2050.000000,2094.300049,2003.000000,2040.000000,2024.427734,23893
2019-12-23,2100.000000,2150.000000,2000.000000,2000.000000,1984.733032,6081
2019-12-24,2050.000000,2150.000000,2000.000000,2150.000000,2133.588135,8696
2019-12-27,2205.000000,2295.000000,2060.000000,2090.000000,2074.046143,25601
2019-12-30,2075.000000,2175.639893,2060.000000,2070.000000,2054.198730,7092
2019-12-31,2095.000000,2200.000000,2080.000000,2090.000000,2074.046143,1852
2020-01-02,2075.000000,2170.000000,2040.000000,2080.000000,2064.122314,17304
2020-01-03,2145.000000,2200.000000,2100.000000,2200.000000,2183.206299,38285
2020-01-06,2210.000000,2330.600098,2163.750000,2295.000000,2277.481201,58766
2020-01-07,2295.000000,2440.000000,2235.000000,2405.000000,2386.641602,210226
2020-01-08,2340.000000,2570.000000,2310.000000,2420.000000,2401.527100,360970
2020-01-09,2450.000000,2475.000000,2407.000000,2435.000000,2416.412598,38737
2020-01-10,2445.000000,2485.000000,2405.000000,2440.000000,2421.374268,119457
2020-01-13,2500.000000,2500.000000,2400.000000,2485.000000,2466.030762,30906
2020-01-14,2500.000000,2500.000000,2465.000000,2485.000000,2466.030762,96314
2020-01-15,2480.000000,2480.000000,2410.100098,2455.000000,2436.260010,24419
2020-01-16,2460.000000,2471.199951,2398.330078,2410.000000,2391.603516,28380
2020-01-17,2430.000000,2500.000000,2420.000000,2465.000000,2446.183594,77637
2020-01-20,2550.000000,2550.000000,2409.330078,2420.000000,2401.527100,54506
2020-01-21,2465.000000,2465.000000,2385.000000,2405.000000,2386.641602,43092
2020-01-22,2400.000000,2420.000000,2350.000000,2355.000000,2337.023193,75341
2020-01-23,2365.000000,2370.000000,2220.000000,2220.000000,2203.053955,26573
2020-01-24,2225.000000,2430.000000,2220.000000,2325.000000,2307.252197,40873
2020-01-27,2300.000000,2390.500000,2260.000000,2340.000000,2322.137695,23938
2020-01-28,2340.000000,2400.000000,2283.399902,2390.000000,2371.756104,24550
2020-01-29,2355.000000,2470.000000,2355.000000,2445.000000,2426.336182,87733
2020-01-30,2450.000000,2540.000000,2300.899902,2535.000000,2515.649170,85489
2020-01-31,2560.000000,2560.000000,2435.000000,2495.000000,2475.954590,15204
2020-02-03,2500.000000,2572.199951,2450.000000,2530.000000,2510.687256,58473
2020-02-04,2600.000000,2639.399902,2502.250000,2615.000000,2595.038574,85535
2020-02-05,2620.000000,2665.000000,2580.000000,2610.000000,2590.076660,39089
2020-02-06,2600.000000,2690.000000,2503.000000,2650.000000,2629.771484,65857
2020-02-07,2720.000000,2725.199951,2625.000000,2670.000000,2649.618652,15918
2020-02-10,2600.000000,2670.000000,2600.000000,2645.000000,2624.809570,22943
2020-02-11,2715.000000,2715.000000,2660.000000,2665.000000,2644.656738,18645
2020-02-12,2775.000000,2800.000000,2625.000000,2750.000000,2729.008057,28957
2020-02-13,2700.000000,2795.000000,2655.000000,2675.000000,2668.056641,17781
2020-02-14,2630.000000,2745.000000,2606.449951,2705.000000,2697.978760,32637
2020-02-17,2750.000000,2750.000000,2655.000000,2740.000000,2732.887939,33441
2020-02-18,2755.000000,2760.000000,2700.000000,2730.000000,2722.913818,21590
2020-02-19,2680.000000,2755.000000,2680.000000,2735.000000,2727.900879,25269
2020-02-20,2725.000000,2820.000000,2700.000000,2750.000000,2742.861816,106303
2020-02-21,2750.000000,2811.199951,2720.000000,2780.000000,2772.783936,49900
2020-02-24,2815.000000,2837.850098,2630.000000,2660.000000,2653.095459,43102
2020-02-25,2605.000000,2807.800049,2605.000000,2720.000000,2712.939697,36212
2020-02-26,2720.000000,2816.250000,2589.399902,2700.000000,2692.991699,104782
2020-02-27,2680.000000,2785.000000,2655.000000,2680.000000,2673.043701,154759
2020-02-28,2645.000000,2742.750000,2520.870117,2730.000000,2722.913818,614567
2020-03-02,2660.000000,2900.000000,2605.000000,2615.000000,2608.212402,105418
2020-03-03,2600.000000,2705.000000,2577.699951,2675.000000,2668.056641,114306
2020-03-04,2785.000000,2790.000000,2650.000000,2695.000000,2688.004639,48371
2020-03-05,2640.000000,2810.000000,2620.000000,2715.000000,2707.952881,51967
2020-03-06,2575.000000,2665.000000,2225.000000,2400.000000,2393.770508,89846
2020-03-09,2375.000000,2450.000000,2078.979980,2415.000000,2408.731445,87385
2020-03-10,2515.000000,2526.229980,2265.000000,2265.000000,2259.120850,209521
2020-03-11,2300.000000,2390.000000,2250.000000,2365.000000,2358.861328,48369
2020-03-12,2200.000000,2270.000000,2100.000000,2180.000000,2174.341553,70520
2020-03-13,2135.000000,2285.000000,2090.000000,2125.000000,2119.484131,103489
2020-03-16,2100.000000,2140.000000,1788.099976,2050.000000,2044.678833,124658
2020-03-17,2135.000000,2160.000000,2000.000000,2070.000000,2064.626953,68106
2020-03-18,2165.000000,2205.000000,2035.000000,2195.000000,2189.302490,217472
2020-03-19,2185.000000,2325.000000,2105.000000,2170.000000,2164.367432,146494
2020-03-20,2250.000000,2345.000000,2035.000000,2250.000000,2244.159668,216921
2020-03-23,2245.000000,2300.000000,2060.000000,2220.000000,2214.237549,76582
2020-03-24,2445.000000,2575.000000,2265.000000,2560.000000,2553.354980,42267
2020-03-25,2635.000000,2735.000000,2305.000000,2350.000000,2343.900146,54366
2020-03-26,2260.000000,2460.000000,2200.000000,2405.000000,2398.757324,70702
2020-03-27,2225.000000,2410.000000,2225.000000,2360.000000,2353.874268,94137
2020-03-30,2400.000000,2435.000000,2230.000000,2400.000000,2393.770508,44978
2020-03-31,2435.000000,2580.000000,2247.500000,2305.000000,2299.017090,115033
2020-04-01,2245.000000,2445.000000,2245.000000,2405.000000,2398.757324,28283
2020-04-02,2430.000000,2480.000000,2172.050049,2465.000000,2458.601807,41951
2020-04-03,2515.000000,2520.000000,2380.000000,2485.000000,2478.549805,31537
2020-04-06,2560.000000,2640.000000,2445.000000,2485.000000,2478.549805,35205
2020-04-07,2510.000000,2830.000000,2510.000000,2670.000000,2663.069580,40963
2020-04-08,2670.000000,2830.000000,2635.000000,2740.000000,2732.887939,63213
2020-04-09,2895.000000,2900.000000,2680.000000,2805.000000,2797.719238,62367
2020-04-14,2845.000000,3220.000000,2760.000000,2770.000000,2762.810059,46401
2020-04-15,2795.000000,2810.000000,2520.000000,2620.000000,2613.199463,158175
2020-04-16,2650.000000,2690.000000,2605.000000,2665.000000,2658.082520,78230
2020-04-17,2695.000000,2745.500000,2655.000000,2695.000000,2688.004639,44738
2020-04-20,2800.000000,2800.000000,2590.000000,2620.000000,2613.199463,149846
2020-04-21,2595.000000,2670.000000,2520.000000,2520.000000,2513.458984,37224
2020-04-22,2440.000000,2525.000000,2300.600098,2465.000000,2458.601807,52471
2020-04-23,2555.000000,2665.000000,2485.000000,2570.000000,2563.329102,57838
2020-04-24,2535.000000,2780.000000,2535.000000,2605.000000,2598.238281,30717
2020-04-27,2720.000000,2781.929932,2650.000000,2730.000000,2722.913818,51550
2020-04-28,2795.000000,2795.000000,2645.000000,2645.000000,2638.134521,31829
2020-04-29,2650.000000,2825.000000,2650.000000,2750.000000,2742.861816,23014
2020-04-30,2845.000000,2845.000000,2600.000000,2650.000000,2643.121582,28921
2020-05-01,2650.000000,2725.649902,2496.820068,2640.000000,2633.147461,30301
2020-05-04,2605.000000,2690.000000,2560.000000,2615.000000,2608.212402,17154
2020-05-05,2660.000000,2695.000000,2580.000000,2580.000000,2573.303223,37573
2020-05-06,2510.000000,2690.000000,2505.000000,2615.000000,2608.212402,34530
2020-05-07,2620.000000,2700.000000,2620.000000,2675.000000,2668.056641,39132
2020-05-11,2700.000000,2795.000000,2630.000000,2750.000000,2742.861816,36103
2020-05-12,2740.000000,2820.000000,2710.000000,2780.000000,2772.783936,83170
2020-05-13,2655.000000,2830.000000,2655.000000,2830.000000,2822.654297,84033
2020-05-14,2705.000000,2840.000000,2585.000000,2745.000000,2737.875000,40054
2020-05-15,2770.000000,2790.000000,2685.000000,2760.000000,2752.835938,21111
2020-05-18,2850.000000,2850.000000,2785.000000,2830.000000,2822.654297,49758
2020-05-19,2965.000000,2985.000000,2851.550049,2975.000000,2967.277832,176525
2020-05-20,2960.000000,3090.000000,2875.000000,2950.000000,2942.342773,64759
2020-05-21,2995.000000,3145.000000,2885.000000,3135.000000,3126.862549,49891
2020-05-22,3010.000000,3180.000000,2995.000000,3140.000000,3131.849609,91859
2020-05-26,3205.000000,3235.000000,3130.000000,3180.000000,3171.745850,54314
2020-05-27,3135.000000,3275.000000,3135.000000,3225.000000,3216.628906,46969
2020-05-28,3220.000000,3480.000000,3195.000000,3300.000000,3291.434326,193185
2020-05-29,3315.000000,3330.000000,3230.000000,3270.000000,3261.512207,161133
2020-06-01,3270.000000,3380.000000,3143.610107,3300.000000,3291.434326,38072
2020-06-02,3280.000000,3405.000000,3155.000000,3310.000000,3301.408447,56323
2020-06-03,3475.000000,3485.000000,3245.000000,3360.000000,3351.278564,70180
2020-06-04,3360.000000,3395.000000,3230.000000,3275.000000,3266.499268,114387
2020-06-05,3325.000000,3375.399902,3105.899902,3150.000000,3141.823730,36148
2020-06-08,3005.000000,3188.850098,2985.000000,3045.000000,3037.096191,79985
2020-06-09,2900.000000,3055.000000,2858.219971,2975.000000,2967.277832,34682
2020-06-10,2955.000000,3070.000000,2945.000000,2990.000000,2982.239014,98277
2020-06-11,2695.000000,3020.000000,2665.000000,2945.000000,2937.355713,46677
2020-06-12,2920.000000,3110.000000,2840.000000,3030.000000,3022.135254,217440
2020-06-15,3000.000000,3090.000000,2895.189941,3075.000000,3067.018311,123837
2020-06-16,3160.000000,3293.189941,3055.000000,3060.000000,3052.057373,45020
2020-06-17,3145.000000,3240.000000,2995.000000,3020.000000,3012.161133,88936
2020-06-18,3000.000000,3245.000000,2990.000000,3055.000000,3047.070313,26937
2020-06-19,3075.000000,3345.000000,3075.000000,3300.000000,3291.434326,96377
2020-06-22,3105.000000,3345.000000,3105.000000,3320.000000,3311.382324,48072
2020-06-23,3380.000000,3380.000000,3220.000000,3220.000000,3211.641846,32293
2020-06-24,3200.000000,3320.219971,3000.000000,3010.000000,3002.187012,68139
2020-06-25,3100.000000,3155.000000,2977.760010,3100.000000,3091.953369,76494
2020-06-26,3300.000000,3380.000000,3047.800049,3085.000000,3076.992432,29021
2020-06-29,3080.000000,3195.000000,3035.000000,3155.000000,3146.810791,21978
2020-06-30,3145.000000,3220.000000,3115.000000,3200.000000,3191.693848,28564
2020-07-01,3240.000000,3360.000000,3120.000000,3290.000000,3281.460205,38504
2020-07-02,3390.000000,3490.000000,3285.000000,3380.000000,3371.226563,111070
2020-07-03,3380.000000,3465.000000,3265.000000,3330.000000,3321.356445,36798
2020-07-06,3395.000000,3500.000000,3219.399902,3490.000000,3480.941162,76325
2020-07-07,3445.000000,3485.000000,3375.000000,3440.000000,3431.070801,35147
2020-07-08,3375.000000,3480.000000,3375.000000,3475.000000,3465.979980,53370
2020-07-09,3500.000000,3645.000000,3454.139893,3560.000000,3550.759521,68165
2020-07-10,3520.000000,3710.000000,3520.000000,3685.000000,3675.435059,74184
2020-07-13,3740.000000,3962.250000,3675.000000,3765.000000,3755.227295,181827
2020-07-14,3605.000000,3720.000000,3465.000000,3555.000000,3545.772461,160458
2020-07-15,3740.000000,3740.000000,3505.000000,3505.000000,3495.902100,52773
2020-07-16,3485.000000,3595.000000,3475.000000,3495.000000,3485.928223,36581
2020-07-17,3400.000000,3530.000000,3360.000000,3460.000000,3451.019043,52947
2020-07-20,null,null,null,null,null,null
2020-07-21,3490.000000,3590.000000,3440.000000,3440.000000,3431.070801,19746
2020-07-22,3450.000000,3485.000000,3387.449951,3420.000000,3411.122803,36698
2020-07-23,3360.000000,3455.000000,3324.669922,3420.000000,3411.122803,19635
2020-07-24,3385.000000,3471.370117,3290.000000,3400.000000,3391.174805,25981
2020-07-27,3495.000000,3495.000000,3315.000000,3320.000000,3311.382324,29622
2020-07-28,3500.000000,3585.000000,3335.000000,3390.000000,3381.200684,39975
2020-07-29,3340.000000,3543.000000,3330.000000,3345.000000,3336.317627,22642
2020-07-30,3350.000000,3395.000000,3325.000000,3350.000000,3341.304443,19031
2020-07-31,3320.000000,3495.000000,3320.000000,3320.000000,3311.382324,27862
2020-08-03,3325.000000,3350.000000,3215.000000,3305.000000,3296.421387,54612
2020-08-04,3350.000000,3415.000000,3153.820068,3345.000000,3336.317627,40927
2020-08-05,3465.000000,3475.000000,3278.659912,3475.000000,3465.979980,78105
2020-08-06,3500.000000,3550.000000,3435.000000,3465.000000,3465.000000,44692
2020-08-07,3455.000000,3540.000000,3425.000000,3460.000000,3460.000000,20094
2020-08-10,3495.000000,3590.000000,3375.000000,3385.000000,3385.000000,31498
2020-08-11,3545.000000,3550.000000,3383.179932,3525.000000,3525.000000,26999
2020-08-12,3500.000000,3605.000000,3475.000000,3590.000000,3590.000000,141827
2020-08-13,3570.000000,3656.060059,3546.899902,3570.000000,3570.000000,21640
2020-08-14,3450.000000,3635.000000,3450.000000,3530.000000,3530.000000,20643
2020-08-17,3410.000000,3565.000000,3410.000000,3505.000000,3505.000000,25164
2020-08-18,3460.000000,3695.000000,3390.000000,3430.000000,3430.000000,39235
2020-08-19,3590.000000,3745.000000,3469.639893,3675.000000,3675.000000,51672
2020-08-20,3630.000000,3740.260010,3555.000000,3610.000000,3610.000000,17969
2020-08-21,3655.000000,3750.000000,3505.790039,3590.000000,3590.000000,33401
2020-08-24,3505.000000,3980.949951,3505.000000,3760.000000,3760.000000,51703
2020-08-25,3765.000000,3920.000000,3669.659912,3815.000000,3815.000000,44352
2020-08-26,3960.000000,3960.000000,3760.000000,3920.000000,3920.000000,34777
2020-08-27,3915.000000,3970.000000,3850.000000,3885.000000,3885.000000,46411
2020-08-28,3945.000000,3945.000000,3790.000000,3820.000000,3820.000000,39569
2020-09-01,3955.000000,3955.000000,3815.000000,3845.000000,3845.000000,75811
2020-09-02,3855.000000,3920.000000,3690.000000,3845.000000,3845.000000,43085
2020-09-03,3660.000000,3860.000000,3660.000000,3710.000000,3710.000000,62852
2020-09-04,3780.000000,3910.000000,3600.000000,3665.000000,3665.000000,29350
2020-09-07,3704.657471,3810.000000,3695.000000,3750.000000,3750.000000,55587
