Date,Open,High,Low,Close,Adj Close,Volume
2020-03-26,27.000000,29.000000,26.455000,27.600000,27.600000,680045
2020-03-27,28.799999,28.799999,26.000000,26.400000,26.400000,221765
2020-03-30,26.799999,28.000000,25.125000,25.400000,25.400000,358535
2020-03-31,25.600000,28.000000,25.000000,25.000000,25.000000,414659
2020-04-01,24.500000,25.000000,24.004999,24.150000,24.150000,102777
2020-04-02,24.799999,28.090000,24.004999,27.299999,27.299999,425287
2020-04-03,27.100000,28.971001,27.100000,27.799999,27.799999,77423
2020-04-06,28.500000,39.500000,28.240000,36.549999,36.549999,463135
2020-04-07,37.000000,37.950001,35.000000,35.700001,35.700001,279924
2020-04-08,36.599998,39.000000,35.181999,39.000000,39.000000,280251
2020-04-09,40.000000,44.340000,39.400002,41.500000,41.500000,769367
2020-04-14,43.000000,43.000000,37.000000,37.250000,37.250000,306408
2020-04-15,37.599998,38.000000,34.111000,34.849998,34.849998,193522
2020-04-16,34.400002,39.900002,33.060001,38.799999,38.799999,323334
2020-04-17,40.000000,42.400002,32.099998,38.950001,38.950001,1214418
2020-04-20,55.000000,70.800003,52.000000,64.000000,64.000000,12796081
2020-04-21,62.000000,67.720001,51.070000,52.000000,52.000000,4454697
2020-04-22,51.200001,61.000000,47.599998,54.500000,54.500000,3104342
2020-04-23,53.200001,60.653000,50.000000,55.599998,55.599998,2213591
2020-04-24,57.000000,61.200001,51.375000,54.500000,54.500000,1947815
2020-04-27,57.000000,59.773998,52.627998,55.000000,55.000000,2136904
2020-04-28,57.000000,72.000000,55.866001,70.000000,70.000000,6449210
2020-04-29,75.000000,90.210999,72.199997,81.000000,81.000000,5934183
2020-04-30,80.400002,81.750000,68.000000,73.599998,73.599998,2839397
2020-05-01,75.000000,75.000000,64.255997,71.000000,71.000000,1544264
2020-05-04,70.800003,78.000000,70.339996,70.900002,70.900002,1383515
2020-05-05,71.199997,77.940002,69.010002,74.000000,74.000000,2527917
2020-05-06,72.199997,75.000000,66.110001,68.000000,68.000000,2688457
2020-05-07,68.000000,70.800003,62.511002,65.800003,65.800003,1201350
2020-05-11,70.000000,72.430000,59.999001,64.199997,64.199997,2290916
2020-05-12,66.000000,67.250000,58.000000,59.900002,59.900002,1754988
2020-05-13,59.799999,64.750000,56.200001,60.400002,60.400002,1749808
2020-05-14,61.000000,61.599998,53.002998,55.400002,55.400002,2901275
2020-05-15,55.000000,58.799999,53.000000,54.099998,54.099998,2446725
2020-05-18,54.000000,62.880001,53.000000,60.000000,60.000000,2167742
2020-05-19,62.000000,63.799999,56.212002,57.799999,57.799999,832193
2020-05-20,60.000000,60.000000,54.570000,56.000000,56.000000,496216
2020-05-21,54.599998,55.750000,50.000000,53.200001,53.200001,2230328
2020-05-22,54.000000,55.799999,52.000000,53.000000,53.000000,1139952
2020-05-26,53.000000,53.799999,42.151001,45.500000,45.500000,4859111
2020-05-27,46.099998,59.720001,43.099998,53.500000,53.500000,5297535
2020-05-28,55.000000,58.424000,51.000000,56.500000,56.500000,1078972
2020-05-29,58.799999,58.799999,50.000000,52.099998,52.099998,1419477
2020-06-01,53.000000,59.000000,51.000000,58.400002,58.400002,1593642
2020-06-02,59.200001,59.549999,53.811001,56.500000,56.500000,831604
2020-06-03,55.400002,56.740002,51.310001,53.599998,53.599998,1536723
2020-06-04,55.000000,59.000000,51.667000,55.200001,55.200001,950734
2020-06-05,57.799999,61.000000,52.000000,52.599998,52.599998,1432069
2020-06-08,52.000000,53.000000,45.000000,48.000000,48.000000,3590604
2020-06-09,47.700001,48.532001,43.799999,43.500000,43.500000,1159562
2020-06-10,44.099998,51.799999,43.544998,48.000000,48.000000,7760050
2020-06-11,47.000000,47.000000,40.654999,42.099998,42.099998,2136389
2020-06-12,40.000000,49.386002,39.999001,46.500000,46.500000,2773531
2020-06-15,44.099998,45.369999,40.000000,41.000000,41.000000,1298697
2020-06-16,42.400002,44.000000,41.000000,43.599998,43.599998,1076023
2020-06-17,43.099998,46.000000,41.000000,45.049999,45.049999,1338297
2020-06-18,46.500000,46.500000,42.099998,42.099998,42.099998,921049
2020-06-19,43.000000,44.900002,42.000000,42.450001,42.450001,999829
2020-06-22,42.900002,44.619999,41.208000,42.400002,42.400002,732831
2020-06-23,45.000000,49.000000,42.000000,47.000000,47.000000,1365155
2020-06-24,46.000000,53.611000,44.500000,49.000000,49.000000,34129371
2020-06-25,50.799999,53.799999,46.000000,47.650002,47.650002,3205728
2020-06-26,47.000000,47.945000,44.410000,45.400002,45.400002,1293315
2020-06-29,45.000000,45.700001,42.250000,43.349998,43.349998,1055445
2020-06-30,44.400002,44.400002,41.400002,41.750000,41.750000,1015254
2020-07-01,42.000000,42.400002,39.330002,40.849998,40.849998,2294698
2020-07-02,43.000000,43.000000,38.299999,40.349998,40.349998,1271691
2020-07-03,41.200001,42.244999,39.314999,40.450001,40.450001,784221
2020-07-06,41.900002,42.700001,39.500000,39.400002,39.400002,778918
2020-07-07,39.000000,40.000000,37.054001,38.000000,38.000000,1026469
2020-07-08,38.099998,42.500000,37.111000,41.549999,41.549999,985627
2020-07-09,40.000000,44.556999,39.000000,40.000000,40.000000,1239297
2020-07-10,39.700001,41.000000,37.799999,41.000000,41.000000,865068
2020-07-13,39.099998,40.696999,36.014000,39.000000,39.000000,2364247
2020-07-14,36.200001,36.889999,35.012001,36.250000,36.250000,4008494
2020-07-15,36.200001,37.000000,35.376999,36.049999,36.049999,2298436
2020-07-16,36.000000,39.889999,35.599998,39.049999,39.049999,2268138
2020-07-17,39.400002,43.000000,38.509998,40.599998,40.599998,3387914
2020-07-20,null,null,null,null,null,null
2020-07-21,47.200001,56.137001,47.056000,50.799999,50.799999,6948864
2020-07-22,51.000000,54.444000,45.000000,46.000000,46.000000,3249852
2020-07-23,45.400002,50.521999,43.099998,47.500000,47.500000,2089947
2020-07-24,48.500000,48.909000,44.057999,44.900002,44.900002,1456955
2020-07-27,45.900002,54.110001,44.660000,51.000000,51.000000,3311711
2020-07-28,52.000000,55.450001,48.099998,53.000000,53.000000,3701861
2020-07-29,55.400002,55.400002,50.000000,50.799999,50.799999,1546570
2020-07-30,50.200001,50.880001,47.599998,49.000000,49.000000,1541495
2020-07-31,48.000000,52.000000,48.000000,51.400002,51.400002,1366746
2020-08-03,51.400002,52.599998,49.099998,51.000000,51.000000,1652164
2020-08-04,52.799999,52.799999,50.200001,51.599998,51.599998,1187210
2020-08-05,50.200001,51.576000,49.099998,50.599998,50.599998,1277690
2020-08-06,50.799999,52.200001,48.962002,51.000000,51.000000,1123300
2020-08-07,50.200001,51.599998,48.000000,48.549999,48.549999,1411956
2020-08-10,49.900002,71.800003,48.099998,68.000000,68.000000,9795170
2020-08-11,71.000000,75.000000,62.773998,66.800003,66.800003,6125578
2020-08-12,65.199997,72.000000,60.200001,72.000000,72.000000,3279188
2020-08-13,72.000000,85.000000,69.472000,82.800003,82.800003,5603524
2020-08-14,90.000000,99.000000,85.000000,91.000000,91.000000,7114798
2020-08-17,92.800003,98.139999,85.551003,92.000000,92.000000,3103281
2020-08-18,92.000000,97.011002,83.199997,89.000000,89.000000,2504687
2020-08-19,91.000000,95.000000,79.000000,79.000000,79.000000,3661073
2020-08-20,82.000000,90.400002,77.660004,84.000000,84.000000,2548631
2020-08-21,85.000000,87.356003,78.000000,79.000000,79.000000,4616722
2020-08-24,81.400002,87.356003,74.310997,80.000000,80.000000,2287476
2020-08-25,78.599998,81.000000,73.358002,78.400002,78.400002,1677257
2020-08-26,98.800003,111.500000,94.111000,98.199997,98.199997,9929309
2020-08-27,100.000000,102.000000,90.198997,93.400002,93.400002,3604029
2020-08-28,94.599998,99.259003,90.755997,98.000000,98.000000,1640414
2020-09-01,98.000000,130.949997,95.551003,129.000000,129.000000,6275230
2020-09-02,129.000000,148.188995,124.862000,136.500000,136.500000,6892971
2020-09-03,139.500000,139.897003,124.153999,132.000000,132.000000,3240521
2020-09-04,129.000000,136.470001,123.000000,126.000000,126.000000,3518736
2020-09-07,130.000000,132.600006,126.000000,126.500000,126.500000,1347553
