,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-07-15,3288.0,3340.0,3288.0,3331.0,3255.472412,634235.0
1,2019-07-16,3327.0,3399.0,3327.0,3387.0,3310.202881,607957.0
2,2019-07-17,3364.0,3380.0,3194.0,3204.0,3131.352295,2506135.0
3,2019-07-18,3190.0,3197.0,3045.0,3046.0,2976.934814,1542176.0
4,2019-07-19,3060.0,3131.0,3046.0,3131.0,3060.007324,1348838.0
5,2019-07-22,3139.0,3162.0,3093.0,3093.0,3022.868896,704519.0
6,2019-07-23,3129.0,3202.0,3112.0,3190.0,3117.669678,836784.0
7,2019-07-24,3212.0,3212.0,3140.0,3184.0,3111.805664,1013297.0
8,2019-07-25,3207.0,3218.0,3146.0,3202.0,3129.397705,518993.0
9,2019-07-26,3203.0,3210.0,3177.0,3195.0,3122.556152,568824.0
10,2019-07-29,3200.0,3257.0,3178.0,3249.0,3175.331787,352401.0
11,2019-07-30,3256.0,3283.0,3198.0,3217.0,3144.057373,440209.0
12,2019-07-31,3204.0,3236.0,3198.0,3215.0,3142.102783,1051642.0
13,2019-08-01,3215.0,3226.0,3192.5,3210.0,3137.216309,1005680.0
14,2019-08-02,3175.0,3207.139893,3012.0,3033.0,2964.2294920000004,980801.0
15,2019-08-05,2993.0,3000.0,2914.0,2930.0,2863.564941,634504.0
16,2019-08-06,2908.0,2979.0,2750.0,2909.0,2843.041016,887948.0
17,2019-08-07,2923.0,2939.0,2874.0,2887.0,2821.539795,539953.0
18,2019-08-08,2933.0,2964.0,2898.0,2964.0,2896.794189,421391.0
19,2019-08-09,2947.0,2948.0,2912.0,2931.0,2864.54248,475073.0
20,2019-08-12,2960.0,2971.0,2873.0,2873.0,2807.857422,470831.0
21,2019-08-13,2870.0,2927.0,2837.0,2900.0,2834.2451170000004,534840.0
22,2019-08-14,2917.0,2917.0,2790.0,2802.0,2738.467285,716046.0
23,2019-08-15,2801.0,2825.73999,2739.0,2770.0,2707.192871,580879.0
