,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-09-16,399.5,405.5,397.5,405.0,399.022156,135104.0
1,2019-09-17,405.0,405.5,401.0,401.5,395.57379199999997,75610.0
2,2019-09-18,405.0,405.0,399.0,399.0,393.110718,84740.0
3,2019-09-19,400.0,401.0,395.0,395.0,389.169739,69329.0
4,2019-09-20,396.0,399.0,379.0,381.5,375.869019,123313.0
5,2019-09-23,390.0,397.0,382.5,394.0,388.184509,2694100.0
6,2019-09-24,395.0,395.5,386.5,392.5,386.706635,64762.0
7,2019-09-25,394.0,397.5,391.12298599999997,395.0,389.169739,172691.0
8,2019-09-26,396.0,400.0,394.0,394.0,388.184509,128432.0
9,2019-09-27,405.0,405.0,395.899994,399.5,393.603333,91527.0
10,2019-09-30,405.0,411.0,403.049988,404.0,398.036896,74171.0
11,2019-10-01,408.0,410.5,400.0,402.0,396.066437,149996.0
12,2019-10-02,402.0,408.5,388.5,394.5,388.67712400000005,215421.0
13,2019-10-03,395.5,406.0,392.0,406.0,400.007385,55179.0
14,2019-10-04,405.0,408.5,398.0,400.0,394.095947,25654.0
15,2019-10-07,404.0,404.5,393.0,400.0,394.095947,115792.0
16,2019-10-08,400.0,400.5,390.0,396.5,390.64761400000003,137860.0
17,2019-10-09,391.0,400.0,380.0,386.0,380.302582,230950.0
18,2019-10-10,391.5,400.0,378.0,391.5,385.721405,117112.0
19,2019-10-11,395.0,400.0,380.0,399.0,393.110718,68382.0
20,2019-10-14,400.0,403.5,382.97000099999997,400.0,394.095947,95885.0
21,2019-10-15,405.0,405.0,393.5,398.5,392.618073,104402.0
22,2019-10-16,399.0,406.5,396.5,406.5,400.5,89773.0
23,2019-10-17,398.0,409.600006,396.59500099999997,402.0,402.0,119362.0
24,2019-10-18,403.5,408.0,402.0,404.0,404.0,341323.0
25,2019-10-21,404.0,406.0,396.5,402.5,402.5,329740.0
26,2019-10-22,402.0,406.5,399.0,402.5,402.5,57191.0
27,2019-10-23,408.0,408.0,400.5,402.0,402.0,151767.0
28,2019-10-24,403.0,403.0,395.5,401.5,401.5,60221.0
29,2019-10-25,401.0,401.5,387.040009,390.0,390.0,249463.0
30,2019-10-28,400.0,403.0,387.040009,390.5,390.5,116251.0
31,2019-10-29,393.5,396.5,390.0,390.5,390.5,55783.0
32,2019-10-30,395.0,401.600006,393.5,400.0,400.0,222404.0
33,2019-10-31,402.0,408.5,399.299988,406.5,406.5,74736.0
34,2019-11-01,410.0,418.0,407.23999,416.0,416.0,79166.0
35,2019-11-04,416.0,419.0,408.5,413.5,413.5,86944.0
36,2019-11-05,418.0,419.0,407.5,412.5,412.5,89948.0
37,2019-11-06,413.0,416.0,405.0,409.5,409.5,278788.0
38,2019-11-07,410.0,420.0,407.0,417.0,417.0,90411.0
39,2019-11-08,415.0,426.0,412.5,418.0,418.0,116216.0
40,2019-11-11,420.0,420.0,414.0,415.0,415.0,83952.0
41,2019-11-12,413.0,419.5,410.359985,412.5,412.5,72290.0
42,2019-11-13,420.0,420.0,404.5,409.0,409.0,80219.0
43,2019-11-14,403.0,418.0,403.0,407.0,407.0,42094.0
44,2019-11-15,415.0,420.0,408.0,418.0,418.0,130985.0
45,2019-11-18,420.0,420.0,409.0,413.5,413.5,42837.0
46,2019-11-19,413.5,418.200012,410.5,413.5,413.5,64913.0
47,2019-11-20,415.0,415.0,406.5,409.0,409.0,78244.0
48,2019-11-21,406.0,411.5,406.0,410.0,410.0,68408.0
49,2019-11-22,410.0,410.899994,406.0,410.0,410.0,47598.0
50,2019-11-25,404.0,412.0,403.5,409.0,409.0,467129.0
51,2019-11-26,408.5,416.5,408.5,413.5,413.5,255974.0
52,2019-11-27,417.5,432.5,409.5,410.0,410.0,398613.0
53,2019-11-28,415.0,439.0,415.0,435.0,435.0,348261.0
54,2019-11-29,435.0,457.5,432.200012,453.0,453.0,201432.0
55,2019-12-02,455.0,457.089996,445.0,450.0,450.0,221076.0
56,2019-12-03,450.0,450.0,430.0,443.5,443.5,116167.0
57,2019-12-04,442.0,444.5,438.0,443.0,443.0,66991.0
58,2019-12-05,431.0,447.0,431.0,445.5,445.5,112885.0
59,2019-12-06,447.0,450.0,440.0,449.5,449.5,72297.0
60,2019-12-09,449.5,449.5,442.0,448.0,448.0,165575.0
61,2019-12-10,439.5,447.0,436.5,442.0,442.0,73275.0
62,2019-12-11,440.5,443.0,436.742004,441.5,441.5,265453.0
63,2019-12-12,436.0,442.0,430.5,432.0,432.0,144871.0
64,2019-12-13,442.0,458.69198600000004,438.0,450.0,450.0,258394.0
65,2019-12-16,431.0,463.0,431.0,460.0,460.0,557423.0
66,2019-12-17,467.5,467.5,456.39999400000005,465.0,465.0,44941.0
67,2019-12-18,465.0,466.0,459.0,465.5,465.5,40708.0
68,2019-12-19,463.0,468.5,459.85000599999995,466.0,466.0,46339.0
69,2019-12-20,465.0,476.39999400000005,461.60000599999995,470.5,470.5,81926.0
70,2019-12-23,472.0,489.5,470.5,477.0,477.0,103010.0
71,2019-12-24,476.0,478.5,474.0,477.5,477.5,12328.0
72,2019-12-27,478.5,478.5,472.5,474.5,474.5,48018.0
73,2019-12-30,475.0,480.5,470.0,472.0,472.0,49342.0
74,2019-12-31,460.0,478.0,451.39999400000005,473.0,473.0,83606.0
75,2020-01-02,472.5,475.0,467.27499400000005,470.0,470.0,169028.0
76,2020-01-03,450.0,470.0,450.0,468.5,468.5,29916.0
77,2020-01-06,460.5,465.0,456.549988,465.0,465.0,41795.0
78,2020-01-07,462.5,471.579987,460.700012,465.0,465.0,168523.0
79,2020-01-08,464.5,465.0,459.0,459.0,459.0,51492.0
80,2020-01-09,472.0,477.0,454.73999000000003,461.0,461.0,53673.0
81,2020-01-10,452.0,464.67999299999997,449.0,464.5,464.5,45295.0
82,2020-01-13,464.0,464.67999299999997,450.200012,460.0,460.0,55479.0
83,2020-01-14,459.0,465.0,456.0,465.0,465.0,44210.0
84,2020-01-15,465.0,467.5,463.0,467.0,467.0,34007.0
85,2020-01-16,462.5,469.5,458.0,464.0,464.0,63600.0
86,2020-01-17,464.5,478.0,460.910004,475.0,475.0,74401.0
87,2020-01-20,475.0,482.0,474.0,480.0,480.0,107750.0
88,2020-01-21,472.0,478.0,457.0,469.0,469.0,128586.0
89,2020-01-22,461.0,473.0,451.5,457.0,457.0,272757.0
90,2020-01-23,474.0,474.0,413.5,440.0,440.0,205334.0
91,2020-01-24,435.0,443.0,435.0,438.0,438.0,106360.0
92,2020-01-27,425.0,435.0,422.0,431.5,431.5,92361.0
93,2020-01-28,428.5,434.0,426.0,430.0,430.0,42519.0
94,2020-01-29,430.0,436.079987,428.0,432.0,432.0,211072.0
95,2020-01-30,428.0,431.5,425.5,431.0,431.0,120562.0
96,2020-01-31,440.0,440.0,422.82000700000003,431.5,431.5,94779.0
97,2020-02-03,424.0,430.0,420.0,427.0,427.0,55421.0
98,2020-02-04,411.0,433.0,411.0,431.5,431.5,78802.0
99,2020-02-05,427.0,433.0,420.5,424.5,424.5,195141.0
100,2020-02-06,428.0,433.0,418.0,426.5,426.5,112751.0
101,2020-02-07,437.5,437.5,415.0,422.0,422.0,133427.0
102,2020-02-10,420.0,426.0,411.0,413.0,413.0,74751.0
103,2020-02-11,412.0,415.5,411.0,412.0,412.0,103735.0
104,2020-02-12,430.0,432.5,407.630005,418.5,418.5,201795.0
105,2020-02-13,411.0,417.5,407.5,412.0,412.0,105079.0
106,2020-02-14,412.0,413.5,405.0,408.0,408.0,71527.0
107,2020-02-17,405.0,410.0,400.0,400.0,400.0,74091.0
108,2020-02-18,403.0,410.0,400.0,403.5,403.5,396392.0
109,2020-02-19,405.0,411.0,399.0,409.5,409.5,81155.0
110,2020-02-20,407.0,421.0,404.839996,407.5,407.5,71554.0
111,2020-02-21,408.0,413.0,407.5,410.5,410.5,42697.0
112,2020-02-24,395.0,395.0,381.23999,391.5,391.5,235334.0
113,2020-02-25,389.0,392.5,373.5,375.5,375.5,239225.0
114,2020-02-26,370.0,371.0,352.0,355.5,355.5,479192.0
115,2020-02-27,340.0,344.799988,324.5,335.0,335.0,1178545.0
116,2020-02-28,327.0,335.5,289.0,290.0,290.0,533753.0
117,2020-03-02,292.5,303.700012,263.450012,282.0,282.0,272580.0
118,2020-03-03,289.5,291.0,286.5,288.0,288.0,320626.0
119,2020-03-04,291.0,291.0,270.5,276.0,276.0,325573.0
120,2020-03-05,283.0,288.0,275.0,275.0,275.0,581651.0
121,2020-03-06,274.5,274.790009,266.02999900000003,274.0,274.0,276576.0
122,2020-03-09,267.0,267.0,247.539993,252.0,252.0,106954.0
123,2020-03-10,250.0,258.0,224.5,231.5,231.5,270038.0
124,2020-03-11,234.0,234.5,192.399994,198.600006,198.600006,266197.0
125,2020-03-12,156.800003,223.100006,151.399994,160.600006,160.600006,671713.0
126,2020-03-13,165.399994,180.679993,155.600006,160.800003,160.800003,443693.0
127,2020-03-16,161.800003,161.800003,100.0,114.599998,114.599998,635812.0
128,2020-03-17,117.0,122.628998,87.300003,105.0,105.0,912963.0
129,2020-03-18,125.0,125.0,79.0,80.0,80.0,979781.0
