,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-09-16,6829.0,6829.240234000001,6798.0,6796.0,6796.0,16739.0
1,2019-09-17,6810.0,6810.0,6779.0,6791.5,6791.5,8000.0
2,2019-09-18,6815.5,6815.5,6815.5,6815.5,6815.5,0.0
3,2019-09-19,6839.0,6839.0,6839.0,6845.5,6845.5,100.0
4,2019-09-20,6852.910156,6863.240234000001,6852.910156,6844.5,6844.5,437.0
5,2019-09-23,6806.089844,6806.089844,6806.089844,6813.0,6813.0,146.0
6,2019-09-24,6822.0,6822.0,6822.0,6791.5,6791.5,4000.0
7,2019-09-25,6725.910156,6725.910156,6725.910156,6761.0,6761.0,149.0
8,2019-09-26,6826.0,6826.0,6826.0,6807.0,6807.0,230.0
9,2019-09-27,6848.910156,6860.240234000001,6848.910156,6863.0,6863.0,436.0
10,2019-09-30,6874.0,6874.0,6863.0,6893.5,6893.5,4716.0
11,2019-10-01,6899.240234000001,6899.240234000001,6899.240234000001,6850.5,6850.5,144.0
12,2019-10-02,6704.0,6704.0,6704.0,6631.5,6631.5,260.0
13,2019-10-03,6647.060059,6647.060059,6647.060059,6598.0,6598.0,173.0
14,2019-10-04,6684.5,6684.5,6684.5,6684.5,6684.5,0.0
15,2019-10-07,6741.0,6741.0,6741.0,6741.0,6741.0,0.0
16,2019-10-08,6734.0,6734.0,6715.0,6719.0,6719.0,8800.0
17,2019-10-09,6718.0,6776.0,6718.0,6771.5,6771.5,12294.0
18,2019-10-10,6785.0,6825.02002,6785.0,6805.0,6805.0,4292.0
19,2019-10-11,6762.0,6803.0,6758.0,6770.0,6770.0,15055.0
20,2019-10-14,6765.0,6777.0,6762.930176000001,6788.0,6788.0,8711.0
21,2019-10-15,6800.0,6804.0,6776.0,6797.5,6797.5,22155.0
22,2019-10-16,6782.0,6782.0,6782.0,6769.0,6769.0,4000.0
23,2019-10-17,6792.0,6808.0,6792.0,6779.0,6779.0,8000.0
24,2019-10-18,6756.0,6756.0,6743.0,6754.5,6754.5,8000.0
25,2019-10-21,6738.0,6738.0,6738.0,6738.0,6738.0,0.0
26,2019-10-22,6740.0,6747.0,6740.0,6753.5,6753.5,8000.0
27,2019-10-23,6752.0,6752.0,6752.0,6784.5,6784.5,4301.0
28,2019-10-24,6819.0,6819.0,6819.0,6819.0,6819.0,0.0
29,2019-10-25,6805.0,6805.0,6805.0,6818.5,6818.5,4000.0
30,2019-10-28,6817.240234000001,6817.240234000001,6805.0,6825.0,6825.0,57.0
31,2019-10-29,6802.5,6802.5,6802.5,6802.5,6802.5,0.0
32,2019-10-30,6803.240234000001,6803.240234000001,6803.240234000001,6814.0,6814.0,146.0
33,2019-10-31,6816.0,6816.0,6770.0,6796.0,6796.0,17000.0
34,2019-11-01,6783.0,6817.0,6778.0,6812.0,6812.0,10205.0
35,2019-11-04,6896.0,6913.240234000001,6852.390137,6895.5,6895.5,5305.0
36,2019-11-05,6904.089844,6904.089844,6904.089844,6893.5,6893.5,289.0
37,2019-11-06,6910.0,6910.0,6904.600098000001,6914.5,6914.5,4288.0
38,2019-11-07,6950.759765999999,6955.089844,6950.759765999999,6955.5,6955.5,288.0
39,2019-11-08,6942.759765999999,6942.759765999999,6942.759765999999,6943.5,6943.5,61.0
40,2019-11-11,6897.089844,6897.089844,6897.089844,6920.0,6920.0,72.0
41,2019-11-12,6940.0,6948.0,6940.0,6948.0,6948.0,8000.0
42,2019-11-13,6909.0,6909.0,6909.0,6909.0,6909.0,0.0
43,2019-11-14,6879.5,6879.5,6879.5,6879.5,6879.5,0.0
44,2019-11-15,6929.0,6929.0,6929.0,6929.0,6929.0,0.0
45,2019-11-18,6896.0,6896.0,6896.0,6896.0,6896.0,0.0
46,2019-11-19,6905.0,6905.0,6905.0,6905.0,6905.0,0.0
47,2019-11-20,6889.0,6889.0,6889.0,6889.0,6889.0,0.0
48,2019-11-21,6868.0,6883.0,6866.089844,6893.5,6893.5,4515.0
49,2019-11-22,6909.0,6909.0,6909.0,6909.0,6909.0,0.0
50,2019-11-25,6908.060059,6908.060059,6908.060059,6900.0,6900.0,70.0
51,2019-11-26,6936.5,6936.5,6936.5,6936.5,6936.5,0.0
52,2019-11-27,6952.850098000001,6952.850098000001,6952.850098000001,6905.0,6905.0,1294.0
53,2019-11-28,6869.0,6869.0,6869.0,6887.5,6887.5,370.0
54,2019-11-29,6887.0,6887.0,6887.0,6887.0,6887.0,0.0
55,2019-12-02,6828.0,6828.0,6800.0,6787.0,6787.0,4050.0
56,2019-12-03,6721.5,6721.5,6721.5,6721.5,6721.5,0.0
57,2019-12-04,6760.0,6760.0,6760.0,6758.0,6758.0,17890.0
58,2019-12-05,6769.390137,6769.390137,6769.390137,6733.0,6733.0,75.0
59,2019-12-06,6762.839844,6762.839844,6762.839844,6788.0,6788.0,295.0
60,2019-12-09,6753.0,6753.0,6753.0,6743.0,6743.0,4000.0
61,2019-12-10,6726.0,6726.0,6711.0,6742.5,6742.5,4006.0
62,2019-12-11,6766.0,6766.0,6766.0,6779.5,6779.5,6.0
63,2019-12-12,6806.759765999999,6867.759765999999,6806.759765999999,6857.0,6857.0,583.0
64,2019-12-13,6831.0,6831.0,6803.870117,6787.0,6787.0,8146.0
65,2019-12-16,6871.0,6883.0,6871.0,6885.0,6885.0,13601.0
66,2019-12-17,6940.0,6940.0,6940.0,6940.0,6940.0,0.0
67,2019-12-18,6958.0,6958.0,6958.0,6948.5,6948.5,143.0
68,2019-12-19,6928.0,6952.0,6928.0,6964.5,6964.5,5300.0
69,2019-12-20,6975.0,6975.0,6958.0,6993.5,6993.5,10278.0
70,2019-12-23,7015.589844,7066.779785,7015.589844,7078.5,7078.5,283.0
71,2019-12-24,7050.0,7050.0,7049.0,7049.0,7049.0,1000.0
72,2019-12-27,7031.0,7031.0,7029.810059,7043.0,7043.0,112.0
73,2019-12-30,6972.5,6972.5,6972.5,6972.5,6972.5,0.0
74,2019-12-31,6938.5,6938.5,6938.5,6938.5,6938.5,0.0
75,2020-01-02,6973.0,7017.879883,6973.0,7042.0,7042.0,24142.0
76,2020-01-03,6982.0,6994.0,6982.0,7016.0,7016.0,12000.0
77,2020-01-06,6957.5,6957.5,6957.5,6957.5,6957.5,0.0
78,2020-01-07,6976.5,6976.5,6976.5,6976.5,6976.5,0.0
79,2020-01-08,6932.0,6932.0,6932.0,6992.0,6992.0,370.0
80,2020-01-09,7068.0,7068.0,7060.089844,7040.5,7040.5,1131.0
81,2020-01-10,7034.0,7044.0,7034.0,7051.0,7051.0,4301.0
82,2020-01-13,7093.0,7093.0,7087.839844,7076.0,7076.0,442.0
83,2020-01-14,7055.0,7081.240234000001,7025.0,7053.0,7053.0,9665.0
84,2020-01-15,7052.0,7052.0,7033.0,7044.5,7044.5,28282.0
85,2020-01-16,7055.0,7057.0,7019.0,7023.0,7023.0,20301.0
86,2020-01-17,7069.0,7095.0,7069.0,7079.5,7079.5,12301.0
87,2020-01-20,7105.0,7105.0,7104.669922,7078.0,7078.0,140.0
88,2020-01-21,7026.0,7026.0,7026.0,7037.5,7037.5,4000.0
89,2020-01-22,7054.0,7054.0,6956.0,6947.0,6947.0,16154.0
90,2020-01-23,6919.0,6925.0,6919.0,6874.5,6874.5,12000.0
91,2020-01-24,6959.0,6965.0,6959.0,6961.0,6961.0,4286.0
92,2020-01-27,6864.0,6872.0,6864.0,6784.0,6784.0,5836.0
93,2020-01-28,6847.0,6854.25,6847.0,6885.0,6885.0,160.0
94,2020-01-29,6893.0,6913.0,6878.0,6909.0,6909.0,28000.0
95,2020-01-30,6828.0,6863.0,6777.25,6783.5,6783.5,16325.0
96,2020-01-31,6691.0,6691.0,6691.0,6696.0,6696.0,301.0
97,2020-02-03,6728.0,6792.839844,6712.290039,6803.0,6803.0,9347.0
98,2020-02-04,6877.0,6892.0,6875.0,6903.5,6903.5,4324.0
99,2020-02-05,6877.0,7005.0,6876.25,6994.0,6994.0,25692.0
100,2020-02-06,7041.0,7054.709961,7030.0,7064.0,7064.0,16283.0
101,2020-02-07,7037.0,7057.75,7019.0,7047.5,7047.5,13008.0
102,2020-02-10,7039.0,7039.0,7011.5,7011.5,7011.5,4360.0
103,2020-02-11,7060.0,7066.5,7060.0,7066.5,7066.5,288.0
104,2020-02-12,7072.0,7072.0,7072.0,7072.0,7072.0,0.0
105,2020-02-13,7047.0,7047.0,6975.0,6984.5,6984.5,20000.0
106,2020-02-14,7007.0,7007.0,7001.0,6992.5,6992.5,8000.0
107,2020-02-17,7019.0,7019.0,7019.0,7018.5,7018.5,4000.0
108,2020-02-18,6962.240234000001,6962.240234000001,6962.240234000001,6964.0,6964.0,220.0
109,2020-02-19,7038.0,7038.75,7036.0,7045.5,7045.5,312.0
110,2020-02-20,7060.0,7065.0,7045.0,7032.5,7032.5,8987.0
111,2020-02-21,6956.0,6956.0,6956.0,6956.0,6956.0,0.0
112,2020-02-24,6761.0,6761.0,6663.0,6699.0,6699.0,28000.0
113,2020-02-25,6696.0,6723.540039,6575.0,6533.0,6533.0,29352.0
114,2020-02-26,6497.0,6566.0,6388.0,6591.0,6591.0,51218.0
115,2020-02-27,6475.0,6517.0,6373.0,6454.0,6454.0,133462.0
116,2020-02-28,6280.0,6284.0,6158.0,6278.0,6278.0,84083.0
117,2020-03-02,6437.0,6447.669922,6200.0,6380.0,6380.0,174472.0
118,2020-03-03,6431.0,6534.0,6422.0,6391.5,6391.5,81863.0
119,2020-03-04,6428.0,6490.0,6428.0,6488.5,6488.5,44948.0
120,2020-03-05,6459.0,6459.0,6352.0,6382.5,6382.5,33512.0
121,2020-03-06,6256.0,6276.0,6132.0,6156.0,6156.0,89731.0
122,2020-03-09,5728.0,5766.0,5679.0,5681.0,5681.0,5579.0
123,2020-03-10,5712.799805,5731.060059,5712.799805,5586.5,5586.5,1135.0
124,2020-03-11,5628.0,5637.0,5609.0,5547.0,5547.0,20000.0
125,2020-03-12,5095.0,5307.529785,4989.5,4992.5,4992.5,949.0
126,2020-03-13,5084.0,5389.0,5084.0,5034.0,5034.0,1661.0
127,2020-03-16,4759.0,4872.0,4700.0,4775.5,4775.5,3445.0
128,2020-03-17,5114.120117,5114.120117,5114.120117,5036.0,5036.0,550.0
129,2020-03-18,4816.5,4921.529785,4778.0,4841.5,4841.5,2586.0
130,2020-03-19,4835.5,4887.0,4835.5,4942.5,4942.5,510.0
131,2020-03-20,5143.0,5177.72998,5085.0,5043.0,5043.0,1525.0
