,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-09-30,0.195,0.19,0.175,0.185,0.185,8741200.0
1,2019-10-01,0.185,0.194,0.162,0.17,0.17,21756446.0
2,2019-10-02,0.17,0.188,0.16,0.18,0.18,7371384.0
3,2019-10-03,0.18,0.192,0.171,0.19,0.19,3063776.0
4,2019-10-04,0.19,0.188,0.165,0.18,0.18,6586346.0
5,2019-10-07,0.18,0.188,0.17,0.18,0.18,1265831.0
6,2019-10-08,0.18,0.175,0.16,0.165,0.165,10521965.0
7,2019-10-09,0.165,0.17,0.142,0.16,0.16,24823526.0
8,2019-10-10,0.16,0.164,0.151,0.155,0.155,3562020.0
9,2019-10-11,0.155,0.16,0.15,0.155,0.155,6494830.0
10,2019-10-14,0.15,0.168,0.15,0.155,0.155,15375322.0
11,2019-10-15,0.155,0.155,0.155,0.155,0.155,424186.0
12,2019-10-16,0.155,0.152,0.13,0.145,0.145,16135875.0
13,2019-10-17,0.145,0.148,0.132,0.14,0.14,8933404.0
14,2019-10-18,0.14,0.142,0.131,0.14,0.14,8272748.0
15,2019-10-21,0.14,0.135,0.131,0.135,0.135,2332626.0
16,2019-10-22,0.135,0.135,0.13,0.135,0.135,4316341.0
17,2019-10-23,0.135,0.144,0.113,0.12,0.12,15935530.0
18,2019-10-24,0.12,0.12,0.111,0.12,0.12,5984056.0
19,2019-10-25,0.12,0.123,0.093,0.105,0.105,12887803.0
20,2019-10-28,0.11,0.123,0.093,0.115,0.115,10362289.0
21,2019-10-29,0.115,0.109,0.1,0.109,0.109,3861696.0
22,2019-10-30,0.115,0.123,0.11,0.12,0.12,5126630.0
23,2019-10-31,0.12,0.11,0.11,0.12,0.12,152317.0
24,2019-11-01,0.12,0.13,0.11,0.12,0.12,8577275.0
25,2019-11-04,0.12,0.13,0.11,0.12,0.12,4799007.0
26,2019-11-05,0.12,0.125,0.112,0.12,0.12,2184176.0
27,2019-11-06,0.12,0.121,0.092,0.11,0.11,14841782.0
28,2019-11-07,0.11,0.114,0.1,0.11,0.11,6554377.0
29,2019-11-08,0.11,0.112,0.112,0.11,0.11,3354030.0
30,2019-11-11,0.11,0.107,0.081,0.09,0.09,16568000.0
31,2019-11-12,0.09,0.097,0.082,0.09,0.09,9025354.0
32,2019-11-13,0.11,0.116,0.08,0.09,0.09,59345979.0
33,2019-11-14,0.09,0.095,0.085,0.09,0.09,5705461.0
34,2019-11-15,0.09,0.1,0.08,0.1,0.1,7755026.0
35,2019-11-18,0.095,0.1,0.095,0.095,0.095,2376922.0
36,2019-11-19,0.095,0.12,0.096,0.11,0.11,5995617.0
37,2019-11-20,0.11,0.128,0.108,0.125,0.125,5996897.0
38,2019-11-21,0.125,0.134,0.11,0.115,0.115,10837398.0
39,2019-11-22,0.115,0.12,0.112,0.115,0.115,7484928.0
40,2019-11-25,0.115,0.168,0.112,0.15,0.15,26115718.0
41,2019-11-26,0.15,0.154,0.132,0.14,0.14,6845024.0
42,2019-11-27,0.14,0.145,0.131,0.14,0.14,1045074.0
43,2019-11-28,0.14,0.144,0.12,0.135,0.135,10561152.0
44,2019-11-29,0.135,0.14,0.14,0.14,0.14,2000000.0
45,2019-12-02,0.14,0.159,0.125,0.13,0.13,20600217.0
46,2019-12-03,0.13,0.137,0.104,0.13,0.13,45259985.0
47,2019-12-04,0.13,0.133,0.118,0.12,0.12,5372082.0
48,2019-12-05,0.12,0.147,0.13,0.135,0.135,87269619.0
49,2019-12-06,0.135,0.14,0.13,0.135,0.135,4155221.0
50,2019-12-09,0.135,0.14,0.131,0.13,0.13,3232288.0
51,2019-12-10,0.13,0.126,0.126,0.13,0.13,1450000.0
52,2019-12-11,0.13,0.14,0.126,0.13,0.13,2677577.0
53,2019-12-12,0.13,0.127,0.127,0.13,0.13,439671.0
54,2019-12-13,0.13,0.14,0.127,0.13,0.13,1102581.0
55,2019-12-16,0.13,0.13,0.127,0.128,0.128,9773000.0
56,2019-12-17,0.128,0.138,0.128,0.14,0.14,1400665.0
57,2019-12-18,0.14,0.143,0.13,0.14,0.14,6629704.0
