,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-09-16,78.0,78.0,78.0,78.0,78.0,0.0
1,2019-09-17,78.0,78.400002,76.150002,78.0,78.0,20622.0
2,2019-09-18,78.0,78.0,78.0,78.0,78.0,0.0
3,2019-09-19,78.0,78.300003,78.300003,78.0,78.0,4000.0
4,2019-09-20,78.0,78.150002,76.309998,78.0,78.0,14480.0
5,2019-09-23,78.0,78.0,78.0,78.0,78.0,6394.0
6,2019-09-24,78.0,76.125,75.5,76.5,76.5,23720.0
7,2019-09-25,76.5,76.050003,75.0,76.5,76.5,41748.0
8,2019-09-26,59.0,61.0,52.25,57.0,57.0,1530585.0
9,2019-09-27,57.0,58.0,52.526001,54.0,54.0,333451.0
10,2019-09-30,54.0,55.0,50.150002,53.0,53.0,73497.0
11,2019-10-01,53.0,53.450001,53.279999,53.0,53.0,61799.0
12,2019-10-02,53.0,52.0,47.0,49.099998,49.099998,106852.0
13,2019-10-03,49.099998,49.0,46.633998999999996,47.799999,47.799999,79238.0
14,2019-10-04,47.799999,48.16,46.650002,47.799999,47.799999,170022.0
15,2019-10-07,47.799999,53.0,47.0,53.0,53.0,196863.0
16,2019-10-08,53.0,55.0,53.25,54.0,54.0,61524.0
17,2019-10-09,54.0,56.669998,54.255001,56.0,56.0,141968.0
18,2019-10-10,56.0,56.889998999999996,54.0,55.25,55.25,39989.0
19,2019-10-11,55.25,55.575001,54.150002,55.25,55.25,225097.0
20,2019-10-14,55.75,56.439999,53.099998,55.0,55.0,165639.0
21,2019-10-15,55.0,53.150002,53.080002,55.0,55.0,6215.0
22,2019-10-16,55.0,55.0,55.0,55.0,55.0,0.0
23,2019-10-17,55.0,54.0,51.98,51.5,51.5,65933.0
24,2019-10-18,52.25,54.5,50.755001,52.75,52.75,50735.0
25,2019-10-21,52.75,51.900002,50.0,51.5,51.5,27636.0
26,2019-10-22,51.5,51.25,50.0,51.5,51.5,58573.0
27,2019-10-23,51.5,51.5,51.5,51.5,51.5,0.0
28,2019-10-24,51.5,50.0,50.0,51.5,51.5,23890.0
29,2019-10-25,51.5,50.0,48.200001,49.0,49.0,71318.0
30,2019-10-28,49.0,50.0,48.0,49.0,49.0,61436.0
31,2019-10-29,49.0,49.75,48.0,48.799999,48.799999,115425.0
32,2019-10-30,49.0,49.0,49.0,49.0,49.0,0.0
33,2019-10-31,49.0,49.5,48.349998,49.0,49.0,69511.0
34,2019-11-01,49.0,49.330002,48.0,49.0,49.0,35220.0
35,2019-11-04,49.0,48.900002,48.0,48.0,48.0,18703.0
36,2019-11-05,48.0,48.0,46.080002,48.0,48.0,34012.0
37,2019-11-06,48.0,47.880001,46.110001000000004,48.0,48.0,6867.0
38,2019-11-07,48.0,49.0,46.599998,48.0,48.0,102801.0
39,2019-11-08,48.0,49.0,46.799999,48.0,48.0,26155.0
40,2019-11-11,48.0,47.700001,45.580002,46.599998,46.599998,130874.0
41,2019-11-12,46.599998,48.0,45.200001,46.599998,46.599998,45065.0
42,2019-11-13,46.599998,45.256001,45.256001,46.599998,46.599998,3195.0
43,2019-11-14,46.599998,47.0,47.0,46.599998,46.599998,2125.0
44,2019-11-15,46.599998,46.950001,45.23,46.599998,46.599998,15666.0
45,2019-11-18,46.599998,47.299999,46.040001000000004,47.0,47.0,752200.0
46,2019-11-19,47.0,47.299999,46.040001000000004,47.0,47.0,32439.0
47,2019-11-20,47.0,47.0,45.0,46.0,46.0,41718.0
48,2019-11-21,46.0,46.5,44.040001000000004,45.0,45.0,56152.0
49,2019-11-22,45.0,44.040001000000004,41.275002,43.0,43.0,34835.0
50,2019-11-25,43.0,44.0,39.040001000000004,40.0,40.0,128879.0
51,2019-11-26,40.0,43.0,39.040001000000004,40.5,40.5,523458.0
52,2019-11-27,40.5,42.0,37.0,40.0,40.0,532222.0
53,2019-11-28,40.0,41.0,41.0,40.0,40.0,8563.0
54,2019-11-29,40.0,41.0,38.5,40.0,40.0,68981.0
55,2019-12-02,32.0,58.0,31.0,55.75,55.75,1327609.0
56,2019-12-03,55.75,61.599998,53.080002,61.0,61.0,478769.0
57,2019-12-04,61.0,62.952,59.040001000000004,60.5,60.5,290102.0
58,2019-12-05,60.5,61.939999,60.0,61.0,61.0,216438.0
59,2019-12-06,61.0,61.5,58.209998999999996,60.0,60.0,186740.0
60,2019-12-09,60.0,62.0,57.599998,58.5,58.5,184575.0
61,2019-12-10,58.5,59.549999,52.060001,53.0,53.0,242985.0
62,2019-12-11,55.0,58.0,54.959998999999996,56.5,56.5,73988.0
63,2019-12-12,56.5,56.799999,55.0,55.5,55.5,43245.0
64,2019-12-13,55.5,55.749001,54.549999,54.5,54.5,45832.0
65,2019-12-16,54.5,55.099998,53.900002,54.5,54.5,77172.0
66,2019-12-17,54.5,59.0,53.950001,56.0,56.0,283437.0
67,2019-12-18,56.0,58.0,55.580002,57.0,57.0,78930.0
68,2019-12-19,57.0,56.959998999999996,55.040001000000004,56.0,56.0,136299.0
69,2019-12-20,56.0,56.959998999999996,55.654999,56.0,56.0,47695.0
70,2019-12-23,56.0,58.0,55.855,57.0,57.0,22467.0
71,2019-12-24,57.0,58.919998,58.919998,57.5,57.5,3197.0
72,2019-12-27,57.5,60.0,58.900002,59.5,59.5,20288.0
73,2019-12-30,59.5,65.0,58.060001,65.5,65.5,64267.0
74,2019-12-31,65.5,72.0,64.550003,70.5,70.5,121335.0
75,2020-01-02,70.5,71.550003,68.859001,70.0,70.0,100946.0
76,2020-01-03,70.0,69.489998,66.0,66.5,66.5,78646.0
77,2020-01-06,66.5,67.5,65.0,66.5,66.5,14540.0
78,2020-01-07,66.5,67.25,65.0,65.5,65.5,30321.0
79,2020-01-08,65.5,67.0,63.0,64.0,64.0,21298.0
80,2020-01-09,64.0,65.0,59.0,60.0,60.0,118990.0
81,2020-01-10,60.0,60.450001,59.0,57.5,57.5,48760.0
82,2020-01-13,57.5,61.0,56.900002,59.0,59.0,67942.0
83,2020-01-14,59.0,58.259997999999996,58.259997999999996,59.0,59.0,9808.0
84,2020-01-15,59.0,64.900002,60.0,62.5,62.5,79938.0
85,2020-01-16,62.5,64.900002,64.900002,62.5,62.5,334.0
86,2020-01-17,62.5,64.900002,61.25,62.5,62.5,12537.0
87,2020-01-20,62.5,64.5,61.25,62.5,62.5,7914.0
88,2020-01-21,62.5,63.0,60.450001,62.0,62.0,30626.0
89,2020-01-22,62.0,70.0,63.0,67.5,67.5,150014.0
90,2020-01-23,67.5,68.959999,64.0,64.5,64.5,82708.0
91,2020-01-24,64.5,64.019997,64.0,64.5,64.5,9480.0
92,2020-01-27,64.5,64.599998,61.599998,63.25,63.25,30018.0
93,2020-01-28,63.25,64.400002,61.5,63.25,63.25,8247.0
94,2020-01-29,63.25,64.74299599999999,64.349998,64.5,64.5,15400.0
95,2020-01-30,64.5,63.150002,62.0,63.75,63.75,82000.0
96,2020-01-31,63.75,61.950001,60.25,62.5,62.5,37952.0
97,2020-02-03,62.5,61.5,60.0,61.0,61.0,23059.0
98,2020-02-04,61.0,60.040001000000004,55.25,59.0,59.0,81788.0
99,2020-02-05,59.0,58.0,57.25,57.0,57.0,13979.0
100,2020-02-06,57.0,58.400002,56.040001000000004,57.0,57.0,16580.0
101,2020-02-07,57.0,57.009997999999996,54.0,55.5,55.5,47128.0
102,2020-02-10,55.5,55.5,55.5,55.5,55.5,0.0
103,2020-02-11,55.5,55.5,55.5,55.5,55.5,0.0
104,2020-02-12,54.75,57.009997999999996,53.549999,54.75,54.75,18322.0
105,2020-02-13,54.75,54.75,54.75,54.75,54.75,0.0
106,2020-02-14,54.75,54.77,53.549999,54.75,54.75,15000.0
107,2020-02-17,54.75,54.0,52.599998,53.75,53.75,64712.0
108,2020-02-18,53.75,53.5,47.0,49.200001,49.200001,146199.0
109,2020-02-19,49.700001,50.839001,49.040001000000004,50.0,50.0,54108.0
110,2020-02-20,50.0,49.950001,49.110001000000004,50.0,50.0,49243.0
111,2020-02-21,50.0,50.0,49.849998,50.0,50.0,69950.0
112,2020-02-24,50.0,49.599998,48.400002,49.200001,49.200001,28266.0
113,2020-02-25,49.200001,49.150002,45.0,46.5,46.5,89237.0
114,2020-02-26,46.5,46.099998,43.0,44.5,44.5,51342.0
115,2020-02-27,44.5,44.445,43.064999,44.5,44.5,16910.0
116,2020-02-28,44.5,44.345001,41.525002,42.599998,42.599998,49928.0
