,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-09-16,105.5,104.91999799999999,102.0,104.0,104.0,21523.0
1,2019-09-17,104.0,104.099998,104.099998,103.5,103.5,9983.0
2,2019-09-18,103.0,103.650002,102.239998,103.0,103.0,51415.0
3,2019-09-19,103.0,103.160004,102.239998,103.0,103.0,12045.0
4,2019-09-20,106.0,110.0,106.599998,108.5,108.5,170516.0
5,2019-09-23,109.0,111.0,108.5,108.5,108.5,50295.0
6,2019-09-24,108.0,108.980003,108.800003,108.0,108.0,4673.0
7,2019-09-25,107.5,108.980003,107.0,108.0,108.0,31500.0
8,2019-09-26,108.0,112.800003,107.0,111.0,111.0,173872.0
9,2019-09-27,111.5,113.0,110.0,111.5,111.5,531897.0
10,2019-09-30,111.5,113.0,110.690002,112.5,112.5,82669.0
11,2019-10-01,112.5,113.0,110.5,112.0,112.0,37398.0
12,2019-10-02,111.5,111.0,109.0,111.0,111.0,90918.0
13,2019-10-03,111.5,110.599998,110.540001,109.5,109.5,33590.0
14,2019-10-04,110.0,110.0,108.5,110.0,110.0,20010.0
15,2019-10-07,109.5,110.0,107.0,110.0,110.0,271072.0
16,2019-10-08,110.0,109.400002,109.199997,110.0,110.0,11171.0
17,2019-10-09,109.5,112.0,110.0,111.0,111.0,63619.0
18,2019-10-10,110.5,110.5,109.91999799999999,111.5,111.5,48653.0
19,2019-10-11,111.5,111.470001,110.0,112.0,112.0,109054.0
20,2019-10-14,111.5,111.470001,110.0,112.0,112.0,22026.0
21,2019-10-15,111.5,112.970001,110.0,111.5,111.5,70933.0
22,2019-10-16,111.5,108.0,108.0,110.0,110.0,5653.0
23,2019-10-17,110.0,109.970001,107.0,108.5,108.5,24877.0
24,2019-10-18,108.5,109.970001,107.0,108.5,108.5,28400.0
25,2019-10-21,109.0,109.0,109.0,109.0,109.0,0.0
26,2019-10-22,110.0,108.699997,108.699997,109.0,109.0,1147.0
27,2019-10-23,110.0,109.0,109.0,109.0,109.0,21400.0
28,2019-10-24,110.0,109.0,107.029999,108.5,108.5,22992.0
29,2019-10-25,108.5,109.0,107.0,108.0,108.0,38540.0
30,2019-10-28,108.0,109.0,107.0,107.5,107.5,11853.0
31,2019-10-29,107.0,109.91999799999999,107.08000200000001,108.0,108.0,136370.0
32,2019-10-30,108.0,110.0,110.0,110.0,110.0,84768.0
33,2019-10-31,110.5,110.989998,109.110001,109.5,109.5,12748.0
34,2019-11-01,109.5,110.400002,109.199997,109.5,109.5,12829.0
35,2019-11-04,110.5,111.519997,110.5,110.5,110.5,100011.0
36,2019-11-05,110.5,111.510002,110.0,110.5,110.5,389336.0
37,2019-11-06,110.5,112.150002,110.029999,111.0,111.0,47139.0
38,2019-11-07,111.5,112.5,109.440002,111.5,111.5,138771.0
39,2019-11-08,110.5,111.68,109.440002,111.0,111.0,19014.0
40,2019-11-11,111.0,110.639999,109.25,111.0,111.0,48940.0
41,2019-11-12,111.5,110.370003,110.029999,111.5,111.5,4775.0
42,2019-11-13,111.5,110.300003,110.029999,111.5,111.5,15000.0
43,2019-11-14,111.5,110.209999,109.25,111.5,111.5,52234.0
44,2019-11-15,111.5,110.480003,109.0,111.0,111.0,46325.0
45,2019-11-18,111.5,110.360001,109.360001,110.5,110.5,17859.0
46,2019-11-19,111.5,110.400002,110.0,111.0,111.0,25500.0
47,2019-11-20,111.0,110.32,110.0,111.0,111.0,15000.0
48,2019-11-21,111.0,110.239998,110.0,111.0,111.0,15396.0
49,2019-11-22,111.0,110.440002,110.019997,111.0,111.0,31874.0
50,2019-11-25,111.0,110.360001,110.0,111.0,111.0,90750.0
51,2019-11-26,111.0,111.25,110.019997,110.0,110.0,113149.0
52,2019-11-27,110.0,110.779999,109.019997,110.0,110.0,82725.0
53,2019-11-28,110.0,110.75,110.650002,110.0,110.0,11852.0
54,2019-11-29,110.0,110.650002,109.480003,111.0,111.0,42432.0
55,2019-12-02,110.5,110.900002,109.720001,110.5,110.5,170435.0
56,2019-12-03,110.0,110.400002,109.029999,109.5,109.5,185710.0
57,2019-12-04,108.0,109.5,108.620003,109.5,109.5,32511.0
58,2019-12-05,110.0,109.91999799999999,108.0,109.5,109.5,131800.0
59,2019-12-06,110.0,109.5,108.309998,108.5,108.5,6099.0
60,2019-12-09,108.5,108.720001,108.260002,108.0,108.0,63434.0
61,2019-12-10,108.0,108.260002,107.610001,108.5,108.5,49111.0
62,2019-12-11,108.0,109.68,108.25,107.5,107.5,74073.0
63,2019-12-12,107.5,109.099998,108.949997,107.5,107.5,81021.0
64,2019-12-13,107.5,106.0,106.0,107.0,107.0,47000.0
65,2019-12-16,107.5,109.0,106.629997,107.0,107.0,32313.0
66,2019-12-17,107.0,108.0,107.900002,107.0,107.0,3018.0
67,2019-12-18,107.0,109.0,106.019997,107.5,107.5,172186.0
68,2019-12-19,107.5,109.75,109.0,108.0,108.0,68500.0
69,2019-12-20,108.0,110.0,106.040001,108.0,108.0,57888.0
70,2019-12-23,109.0,110.0,108.400002,108.5,108.5,67464.0
71,2019-12-24,108.5,109.279999,109.25,108.0,108.0,10059.0
72,2019-12-27,108.0,110.0,108.540001,109.0,109.0,42305.0
73,2019-12-30,109.0,107.0,107.0,108.5,108.5,131105.0
74,2019-12-31,108.5,109.269997,107.029999,108.5,108.5,30137.0
75,2020-01-02,108.5,111.0,108.160004,108.5,108.5,174954.0
76,2020-01-03,108.5,110.82,108.5,109.5,109.5,64435.0
77,2020-01-06,109.0,110.370003,108.510002,109.0,109.0,28294.0
78,2020-01-07,110.0,110.5,108.0,109.0,109.0,78198.0
79,2020-01-08,108.5,109.129997,107.300003,108.0,108.0,128045.0
80,2020-01-09,109.5,110.870003,108.540001,110.0,110.0,69952.0
81,2020-01-10,110.5,111.0,110.190002,110.5,110.5,381168.0
82,2020-01-13,111.5,112.760002,110.190002,112.5,112.5,325472.0
83,2020-01-14,111.5,114.0,112.264999,112.5,112.5,138640.0
84,2020-01-15,112.5,112.949997,112.410004,113.0,113.0,150512.0
85,2020-01-16,113.5,113.889999,113.25,113.5,113.5,97923.0
86,2020-01-17,113.5,114.0,113.879997,114.5,114.5,19620.0
87,2020-01-20,114.0,115.0,114.110001,114.5,114.5,76842.0
88,2020-01-21,114.0,114.75,114.120003,114.5,114.5,52944.0
89,2020-01-22,114.0,114.699997,113.239998,114.0,114.0,170749.0
90,2020-01-23,114.0,114.800003,114.110001,114.5,114.5,102916.0
91,2020-01-24,114.5,115.459999,114.239998,115.0,115.0,117232.0
92,2020-01-27,114.0,114.82,114.199997,113.5,113.5,14191.0
93,2020-01-28,114.5,115.07,113.449997,114.5,114.5,10205.0
94,2020-01-29,115.0,116.0,114.25,115.5,115.5,297919.0
95,2020-01-30,114.5,115.459999,114.239998,115.0,115.0,15894.0
96,2020-01-31,114.5,116.739998,114.0,115.0,115.0,46923.0
97,2020-02-03,115.5,115.709999,114.0,115.5,115.5,5024.0
98,2020-02-04,116.0,118.0,116.099998,117.5,117.5,37587.0
99,2020-02-05,117.5,118.599998,117.239998,117.5,117.5,33221.0
100,2020-02-06,117.5,117.949997,117.0,117.5,117.5,26822.0
101,2020-02-07,117.0,116.360001,116.33000200000001,116.5,116.5,22676.0
102,2020-02-10,116.5,116.5,116.5,116.5,116.5,0.0
103,2020-02-11,116.5,116.5,116.5,116.5,116.5,0.0
104,2020-02-12,118.5,119.0,116.33000200000001,118.0,118.0,191431.0
105,2020-02-13,118.0,118.91999799999999,117.150002,118.5,118.5,98854.0
106,2020-02-14,118.5,118.987,117.33000200000001,118.0,118.0,258860.0
107,2020-02-17,118.5,118.800003,117.150002,118.5,118.5,69257.0
108,2020-02-18,118.5,116.25,116.25,117.0,117.0,2650.0
109,2020-02-19,119.0,119.0,118.099998,118.5,118.5,68227.0
110,2020-02-20,119.0,119.5,119.0,119.5,119.5,58753.0
111,2020-02-21,119.5,119.434998,119.059998,119.5,119.5,28840.0
112,2020-02-24,119.0,119.300003,117.900002,118.5,118.5,69240.0
113,2020-02-25,119.0,118.040001,116.0,117.5,117.5,34548.0
114,2020-02-26,117.0,116.879997,115.0,118.0,118.0,162359.0
115,2020-02-27,117.5,119.0,114.0,115.0,115.0,102693.0
116,2020-02-28,110.0,109.959999,104.0,105.5,105.5,296330.0
117,2020-03-02,107.0,108.0,104.040001,105.5,105.5,126707.0
118,2020-03-03,106.0,109.66999799999999,107.959999,109.0,109.0,94159.0
119,2020-03-04,109.0,111.0,108.5,109.5,109.5,180146.0
120,2020-03-05,109.5,111.0,108.75,109.5,109.5,80179.0
121,2020-03-06,108.5,110.559998,106.0,107.5,107.5,57698.0
122,2020-03-09,98.0,102.959999,97.0,101.0,101.0,43132.0
123,2020-03-10,101.0,105.0,101.199997,103.0,103.0,461656.0
124,2020-03-11,103.0,104.959999,101.5,103.0,103.0,59635.0
125,2020-03-12,95.5,95.0,88.0,89.5,89.5,108621.0
126,2020-03-13,89.5,104.0,91.16999799999999,102.0,102.0,58541.0
127,2020-03-16,98.0,97.029999,85.0,91.0,91.0,381818.0
128,2020-03-17,90.5,90.0,81.5,84.5,84.5,166961.0
129,2020-03-18,81.0,82.5,75.0,75.75,75.75,110275.0
130,2020-03-19,75.25,77.0,71.0,73.0,73.0,63814.0
131,2020-03-20,77.5,81.5,75.0,80.0,80.0,245917.0
