,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-09-16,11.9807,11.9807,11.9807,12.0525,12.0525,58000.0
1,2019-09-17,12.09,12.09,11.9897,12.0525,12.0525,17183.0
2,2019-09-18,11.9875,11.99,11.9875,12.0525,12.0525,10000.0
3,2019-09-19,11.985,11.985,11.985,12.0475,12.0475,20000.0
4,2019-09-20,11.984,11.984,11.984,12.0475,12.0475,44000.0
5,2019-09-23,12.0475,12.0475,12.0475,12.0475,12.0475,0.0
6,2019-09-24,11.989,11.989,11.989,12.0475,12.0475,46000.0
7,2019-09-25,12.0425,12.0425,12.0425,12.0425,12.0425,0.0
8,2019-09-26,12.0425,12.0425,12.0425,12.0425,12.0425,0.0
9,2019-09-27,11.977,11.978,11.977,12.04,12.04,38000.0
10,2019-09-30,12.035,12.035,12.035,12.035,12.035,0.0
11,2019-10-01,11.972,11.972,11.972,12.0325,12.0325,16000.0
12,2019-10-02,12.0525,12.0525,12.0525,12.0525,12.0525,0.0
13,2019-10-03,11.99,11.99,11.99,12.055,12.055,26000.0
14,2019-10-04,12.06,12.06,12.06,12.06,12.06,0.0
15,2019-10-07,12.065,12.065,12.065,12.065,12.065,0.0
16,2019-10-08,12.0625,12.0625,12.0625,12.0625,12.0625,0.0
17,2019-10-09,12.0,12.0,12.0,12.06,12.06,100000.0
18,2019-10-10,12.0575,12.0575,12.0575,12.0575,12.0575,0.0
19,2019-10-11,12.01,12.01,12.01,12.065,12.065,195000.0
20,2019-10-14,12.07,12.07,12.07,12.07,12.07,0.0
21,2019-10-15,12.0725,12.0725,12.0725,12.0725,12.0725,0.0
22,2019-10-16,12.013,12.013,12.013,12.0775,12.0775,16000.0
23,2019-10-17,12.045,12.045,12.045,12.0975,12.0975,78.0
24,2019-10-18,12.04,12.04,12.04,12.1075,12.1075,40000.0
25,2019-10-21,12.045,12.045,12.045,12.1075,12.1075,30000.0
26,2019-10-22,12.047,12.047,12.047,12.1075,12.1075,20000.0
27,2019-10-23,12.048,12.048,12.048,12.1125,12.1125,14000.0
28,2019-10-24,12.052,12.052,12.052,12.1125,12.1125,22000.0
29,2019-10-25,12.11,12.11,12.11,12.11,12.11,0.0
30,2019-10-28,12.095,12.095,12.095,12.095,12.095,0.0
31,2019-10-29,12.1,12.1,12.1,12.1,12.1,0.0
32,2019-10-30,12.059,12.059,12.059,12.1025,12.1025,30000.0
33,2019-10-31,12.06,12.06,12.06,12.105,12.105,6000.0
34,2019-11-01,12.066,12.066,12.066,12.1125,12.1125,22000.0
35,2019-11-04,12.1175,12.1175,12.1175,12.1175,12.1175,0.0
36,2019-11-05,12.072,12.072,12.072,12.1375,12.1375,30000.0
37,2019-11-06,12.145,12.145,12.145,12.145,12.145,0.0
38,2019-11-07,12.073,12.073,12.073,12.145,12.145,6000.0
39,2019-11-08,12.1425,12.1425,12.1425,12.1425,12.1425,0.0
40,2019-11-11,12.07,12.07,12.07,12.1375,12.1375,20000.0
41,2019-11-12,12.063,12.063,12.063,12.1375,12.1375,4000.0
42,2019-11-13,12.1325,12.1325,12.1325,12.1325,12.1325,0.0
43,2019-11-14,12.145,12.145,12.145,12.145,12.145,0.0
44,2019-11-15,12.073,12.073,12.073,12.15,12.15,28000.0
45,2019-11-18,12.12,12.12,12.08,12.155,12.155,15111.0
46,2019-11-19,12.087,12.087,12.087,12.16,12.16,185000.0
47,2019-11-20,12.165,12.165,12.165,12.165,12.165,0.0
48,2019-11-21,12.165,12.165,12.165,12.165,12.165,0.0
49,2019-11-22,12.2,12.2,12.088,12.16,12.16,51126.0
50,2019-11-25,12.1625,12.1625,12.1625,12.1625,12.1625,0.0
51,2019-11-26,12.091,12.091,12.091,12.165,12.165,12000.0
52,2019-11-27,12.087,12.087,12.087,12.135,12.135,8000.0
53,2019-11-28,12.145,12.145,12.145,12.145,12.145,0.0
54,2019-11-29,12.099,12.099,12.099,12.15,12.15,36000.0
55,2019-12-02,12.1575,12.1575,12.1575,12.1575,12.1575,0.0
56,2019-12-03,12.165,12.165,12.165,12.165,12.165,0.0
57,2019-12-04,12.26,12.26,12.26,12.1875,12.1875,400.0
58,2019-12-05,12.24,12.24,12.24,12.1875,12.1875,178.0
59,2019-12-06,12.129,12.129,12.129,12.1825,12.1825,4000.0
60,2019-12-09,12.138,12.138,12.138,12.1975,12.1975,22000.0
61,2019-12-10,12.275,12.275,12.133,12.1925,12.1925,30100.0
62,2019-12-11,12.15,12.15,12.15,12.2075,12.2075,4000.0
63,2019-12-12,12.1814,12.1814,12.16,12.2125,12.2125,34060.0
64,2019-12-13,12.161,12.161,12.161,12.2125,12.2125,112000.0
65,2019-12-16,12.17,12.17,12.17,12.215,12.215,44000.0
66,2019-12-17,12.195,12.195,12.18,12.2125,12.2125,2366.0
67,2019-12-18,12.183,12.183,12.18,12.2125,12.2125,150000.0
68,2019-12-19,12.2175,12.2175,12.2175,12.2175,12.2175,0.0
69,2019-12-20,12.164,12.164,12.164,12.215,12.215,50000.0
70,2019-12-23,12.185,12.185,12.185,12.2125,12.2125,40.0
71,2019-12-24,12.24,12.24,12.16,12.2075,12.2075,44001.0
72,2019-12-27,12.23,12.23,12.185,12.235,12.235,102860.0
73,2019-12-30,12.2225,12.2225,12.2225,12.2225,12.2225,0.0
74,2019-12-31,12.219,12.219,12.219,12.22,12.22,169000.0
75,2020-01-02,12.2225,12.2225,12.2225,12.2225,12.2225,0.0
76,2020-01-03,12.194,12.194,12.194,12.225,12.225,50000.0
77,2020-01-06,12.23,12.23,12.23,12.23,12.23,0.0
78,2020-01-07,12.225,12.225,12.225,12.225,12.225,0.0
79,2020-01-08,12.23,12.23,12.23,12.23,12.23,0.0
80,2020-01-09,12.215,12.215,12.197,12.2525,12.2525,94999.0
